system:index,LAI,SoilMoisture,VH,VV,date,.geo
S1B_IW_GRDH_1SDV_20180913T220447_20180913T220512_012702_017719_0392,0.7128174348532367,0.18908625442360402,-16.75994809139505,-9.314511010897998,2018-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20180913T220512_20180913T220532_012702_017719_567A,0.7128174348532367,0.18908625442360402,-19.19567883935546,-10.891038709233085,2018-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20180916T222818_20180916T222851_012746_017879_8D36,0.7128174348532367,0.18926701779770724,-17.473265762862013,-9.667698603904915,2018-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20180920T215623_20180920T215653_012804_017A37_6F2A,0.9193452567174264,0.1909436398651866,-14.59317993835506,-7.9036162476585075,2018-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20180923T221956_20180923T222021_012848_017B8D_084E,1.1141102159943015,0.2031262958228777,-15.74772744897325,-8.354817732204227,2018-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20180923T222021_20180923T222048_012848_017B8D_F880,1.1141102159943015,0.2031262958228777,-16.904825235851863,-9.412840115391354,2018-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20180928T222818_20180928T222851_012921_017DD6_5318,0.8874572929167395,0.1965290716372249,-17.554833861684568,-9.604913960926845,2018-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181002T215623_20181002T215653_012979_017F92_7F71,0.7979061367287907,0.19186000464815403,-16.99681722504437,-10.042641321097614,2018-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181005T221956_20181005T222021_013023_0180E2_BD09,0.6554991054763244,0.18836369318027,-15.638281729477887,-8.251334932511826,2018-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181005T222021_20181005T222048_013023_0180E2_D8E2,0.6554991054763244,0.18836369318027,-16.918951150107073,-9.464430947798427,2018-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181007T220336_20181007T220401_013052_0181D4_669D,0.5864437600521974,0.18663512972619262,-22.950239190040776,-13.93751501316842,2018-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181007T220401_20181007T220426_013052_0181D4_4063,0.5864437600521974,0.18663512972619262,-30.78106794192832,-17.883796297896453,2018-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181007T220426_20181007T220451_013052_0181D4_02CA,0.5864437600521974,0.18663512972619262,-25.313526918209092,-15.142782349969163,2018-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181007T220451_20181007T220516_013052_0181D4_4BDD,0.5864437600521974,0.18663512972619262,-18.4903663519717,-10.573818859153421,2018-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181007T220516_20181007T220541_013052_0181D4_D2E6,0.5864437600521974,0.18663512972619262,-19.731204401080724,-11.48867385952151,2018-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181010T222819_20181010T222852_013096_018329_6293,0.5864437600521974,0.1844229477286958,-19.6834567692495,-11.094565636212632,2018-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181012T221154_20181012T221219_013125_018406_61F1,0.4849014437127701,0.18474509287620985,-18.737813589547223,-10.814854870400316,2018-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181012T221219_20181012T221244_013125_018406_3A0E,0.4849014437127701,0.18474509287620985,-24.400901269735115,-14.134842391929002,2018-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181012T221244_20181012T221311_013125_018406_7095,0.4849014437127701,0.18474509287620985,-18.79380081695121,-9.860495143893289,2018-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181014T215623_20181014T215653_013154_0184E6_6931,0.4849014437127701,0.18332343841925616,-17.418705567397502,-10.307001017119715,2018-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181017T221956_20181017T222021_013198_018645_2F99,0.47716561320053325,0.18257412948155527,-16.60070354789158,-8.554683817206723,2018-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181017T222021_20181017T222048_013198_018645_683E,0.47716561320053325,0.18257412948155527,-17.786365359037752,-9.680303331013766,2018-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181019T220333_20181019T220358_013227_018739_89FC,0.3769615790809467,0.18347824004487498,-22.968014899928907,-13.252168563865084,2018-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181019T220358_20181019T220423_013227_018739_E594,0.3769615790809467,0.18347824004487498,-30.380720523478168,-18.60488516684629,2018-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181019T220423_20181019T220448_013227_018739_4DB2,0.3769615790809467,0.18347824004487498,-28.405261966516637,-20.574704310561614,2018-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181019T220448_20181019T220513_013227_018739_E003,0.3769615790809467,0.18347824004487498,-18.291519485358744,-10.096903332422734,2018-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181019T220513_20181019T220533_013227_018739_DB1F,0.3769615790809467,0.18347824004487498,-20.761195248419547,-11.97890850261657,2018-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181022T222819_20181022T222852_013271_018894_08DC,0.3769615790809467,0.18148499274676008,-19.17820702316958,-10.74790986070763,2018-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181024T221154_20181024T221219_013300_018971_531D,0.3769267182965805,0.18111257084963642,-18.82538002486326,-10.817571407187076,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181024T221219_20181024T221244_013300_018971_B714,0.3769267182965805,0.18111257084963642,-24.510874183184168,-14.37707181739544,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181024T221244_20181024T221311_013300_018971_E0D1,0.3769267182965805,0.18111257084963642,-18.88333444751313,-10.045825984593993,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181026T215623_20181026T215653_013329_018A55_B594,0.3769267182965805,0.17988811329986173,-17.921462743321374,-10.874432046715969,2018-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181029T221957_20181029T222022_013373_018BBA_2DEA,0.3574402049782357,0.17923221930238323,-17.739754360479232,-9.508064433124279,2018-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181029T222022_20181029T222048_013373_018BBA_457A,0.3574402049782357,0.17923221930238323,-18.79029932125502,-10.38120137955131,2018-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181103T222818_20181103T222851_013446_018E14_FB0B,0.34011358512134937,0.17660793930347335,-18.24167104851969,-10.236237135351677,2018-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181105T221154_20181105T221219_013475_018EF1_21FF,0.17496313426563515,0.17583794398727856,-19.39161905836936,-10.398586936633649,2018-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181105T221219_20181105T221244_013475_018EF1_8FF4,0.17496313426563515,0.17583794398727856,-24.252417339734436,-13.203551113676541,2018-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181105T221244_20181105T221311_013475_018EF1_E9B5,0.17496313426563515,0.17583794398727856,-18.36955876015683,-9.560711280877957,2018-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181107T215623_20181107T215653_013504_018FD1_9BFA,0.17496313426563515,0.17640516873094456,-15.995000428213519,-8.819025490493573,2018-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181110T221956_20181110T222021_013548_019131_8960,0.37116187428071123,0.18608714755388817,-17.143341567696496,-9.082722398085389,2018-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181110T222021_20181110T222048_013548_019131_A556,0.37116187428071123,0.18608714755388817,-18.31997993563203,-9.926628349181717,2018-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181115T222818_20181115T222851_013621_019386_6696,0.3077813039235485,0.18656255928971904,-20.75873520522386,-11.412315868834279,2018-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181117T221154_20181117T221219_013650_01946E_33B0,0.34025581543971006,0.18560100100352314,-20.622533357887978,-10.979796993466671,2018-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181117T221219_20181117T221244_013650_01946E_BEAC,0.34025581543971006,0.18560100100352314,-25.06271177709699,-12.72461433235517,2018-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181117T221244_20181117T221311_013650_01946E_9C60,0.34025581543971006,0.18560100100352314,-19.141663334846097,-10.083637312206092,2018-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181119T215623_20181119T215653_013679_019554_105C,0.34025581543971006,0.18509600723211136,-18.4945963217312,-11.243798882188655,2018-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181122T221956_20181122T222021_013723_0196B5_1465,0.36437676990142953,0.1847061790411429,-18.13002213966416,-9.538306710220237,2018-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181122T222021_20181122T222048_013723_0196B5_1006,0.36437676990142953,0.1847061790411429,-19.399753362968475,-10.453492273862391,2018-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181127T222818_20181127T222851_013796_01991E_ABFC,0.3403005401403114,0.18372028362789533,-20.559244226012552,-11.411566541116507,2018-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181129T221153_20181129T221218_013825_019A05_0BC6,0.18385610052221082,0.1831507382004673,-21.3425330818208,-11.724577630316855,2018-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181129T221218_20181129T221243_013825_019A05_9792,0.18385610052221082,0.1831507382004673,-25.61485329091447,-14.716984050946456,2018-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181129T221243_20181129T221310_013825_019A05_E5F7,0.18385610052221082,0.1831507382004673,-19.360239680680802,-10.431291942748132,2018-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181201T215623_20181201T215653_013854_019AF3_CA71,0.18385610052221082,0.18267748821856045,-15.993911765569123,-8.931451672443854,2018-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181204T221956_20181204T222021_013898_019C5F_4400,0.2605866985355905,0.18426871112157486,-18.878964807269963,-9.91372214837057,2018-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181204T222021_20181204T222047_013898_019C5F_067B,0.2605866985355905,0.18426871112157486,-19.92768670638445,-10.789264013262754,2018-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181206T220337_20181206T220402_013927_019D60_FF0B,0.32619629837312236,0.19033923005395545,-25.67562428053267,-13.788599060273096,2018-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181206T220402_20181206T220427_013927_019D60_503D,0.32619629837312236,0.19033923005395545,-30.476910153355472,-16.196656233327992,2018-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181206T220427_20181206T220452_013927_019D60_1904,0.32619629837312236,0.19033923005395545,-25.151814664619113,-13.123867381404837,2018-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181206T220452_20181206T220517_013927_019D60_8FE5,0.32619629837312236,0.19033923005395545,-20.65298403746182,-10.878805163143484,2018-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181206T220517_20181206T220540_013927_019D60_010C,0.32619629837312236,0.19033923005395545,-20.2697869028414,-10.69731780060831,2018-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181209T222817_20181209T222850_013971_019EC7_83D8,0.32619629837312236,0.1885170996605555,-20.954584493322177,-11.471524939387074,2018-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181211T221153_20181211T221218_014000_019FB1_A88B,0.4145132815898025,0.18712714044765746,-22.335939800328237,-12.096141739782018,2018-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181211T221218_20181211T221243_014000_019FB1_4075,0.4145132815898025,0.18712714044765746,-26.425306887045306,-13.591325882862483,2018-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181211T221243_20181211T221310_014000_019FB1_AB72,0.4145132815898025,0.18712714044765746,-22.610408538841387,-11.67035663013089,2018-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181213T215622_20181213T215652_014029_01A0A1_E49B,0.4145132815898025,0.18682091119783106,-20.343145682549174,-11.913225151856691,2018-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181216T221955_20181216T222020_014073_01A217_538C,0.3702544528514444,0.18628211678734174,-18.921994096895183,-10.223166909449242,2018-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181216T222020_20181216T222047_014073_01A217_9104,0.3702544528514444,0.18628211678734174,-20.284695816973002,-11.061239235402851,2018-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181218T220336_20181218T220401_014102_01A31A_D140,0.2506681660570371,0.18628547975707274,-26.096892868778845,-15.531153055365552,2018-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181218T220401_20181218T220426_014102_01A31A_2590,0.2506681660570371,0.18628547975707274,-33.29761739799762,-26.88733351274264,2018-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181218T220426_20181218T220451_014102_01A31A_809A,0.2506681660570371,0.18628547975707274,-26.644119937227916,-17.29432984290574,2018-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181218T220451_20181218T220516_014102_01A31A_1375,0.2506681660570371,0.18628547975707274,-20.272275898847145,-12.322393555473724,2018-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181218T220516_20181218T220540_014102_01A31A_8098,0.2506681660570371,0.18628547975707274,-20.692481798584545,-12.106339068546431,2018-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181221T222817_20181221T222850_014146_01A48F_4243,0.2506681660570371,0.18570621905454912,-20.258933930557415,-11.39602569759523,2018-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181223T221153_20181223T221218_014175_01A57F_33E1,0.32256255933334343,0.18642268553802857,-22.3571730485476,-11.996955238359508,2018-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181223T221218_20181223T221243_014175_01A57F_BBCD,0.32256255933334343,0.18642268553802857,-26.688000524536097,-14.227922829216281,2018-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181223T221243_20181223T221310_014175_01A57F_562F,0.32256255933334343,0.18642268553802857,-22.61047940908426,-11.707550637956274,2018-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181225T215622_20181225T215652_014204_01A671_4FE6,0.32256255933334343,0.18590913720977745,-19.628193695185164,-11.928956565938167,2018-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181228T221955_20181228T222020_014248_01A7E5_1CEB,0.3787260620851768,0.18547015423392438,-19.56827683166231,-10.356492619948112,2018-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20181228T222020_20181228T222046_014248_01A7E5_916C,0.3787260620851768,0.18547015423392438,-20.907351741690857,-11.361128409224607,2018-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190102T222817_20190102T222849_014321_01AA5B_49DE,0.311849179247614,0.18413564489485715,-20.94695609303642,-11.416288597379882,2019-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190104T221152_20190104T221217_014350_01AB3E_25CE,0.2264944183992225,0.1839775784355879,-22.40994044213946,-12.310552317499088,2019-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190104T221217_20190104T221242_014350_01AB3E_B08F,0.2264944183992225,0.1839775784355879,-26.792023907252528,-14.984909538875238,2019-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190104T221242_20190104T221309_014350_01AB3E_A44C,0.2264944183992225,0.1839775784355879,-22.903053038065988,-12.122223378650949,2019-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190106T215621_20190106T215651_014379_01AC2B_C18B,0.2264944183992225,0.18387790098191917,-20.981424099611697,-12.86977487580654,2019-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190109T221954_20190109T222019_014423_01AD99_D85A,0.1829021164366246,0.18358252732366218,-19.58220598219401,-10.20532129150324,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190109T222019_20190109T222046_014423_01AD99_6768,0.1829021164366246,0.18358252732366218,-20.76656148798916,-11.247974904477807,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190114T222816_20190114T222849_014496_01AFFD_6091,0.28967821095047386,0.18351535039970338,-20.77541493264427,-11.334244891163603,2019-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190116T221152_20190116T221217_014525_01B0E5_6EC9,0.28362676757566513,0.18339214567221063,-22.35638662392673,-12.18682323705068,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190116T221217_20190116T221242_014525_01B0E5_0DCD,0.28362676757566513,0.18339214567221063,-26.63631103758682,-13.770887339164045,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190116T221242_20190116T221309_014525_01B0E5_F305,0.28362676757566513,0.18339214567221063,-22.806138797136484,-12.174232767363485,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190118T215621_20190118T215651_014554_01B1D0_B885,0.28362676757566513,0.18281281956993084,-19.930088120079333,-12.375253511693357,2019-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190121T221954_20190121T222019_014598_01B333_74B2,0.31935891159680135,0.18232477458099014,-18.9019179634526,-10.095382919745242,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190121T222019_20190121T222046_014598_01B333_ED17,0.31935891159680135,0.18232477458099014,-20.387977728432443,-11.155462173480721,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190126T222816_20190126T222849_014671_01B596_DD8E,0.2698332661655144,0.18127508366319708,-20.397022245454405,-11.361541092983838,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190128T221151_20190128T221216_014700_01B67F_9BF4,0.22954977249887432,0.18106781364543287,-22.186243636593236,-12.229393063966901,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190128T221216_20190128T221241_014700_01B67F_2408,0.22954977249887432,0.18106781364543287,-26.781348617141127,-15.298801268228756,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190128T221241_20190128T221309_014700_01B67F_EFEF,0.22954977249887432,0.18106781364543287,-22.365493613326883,-11.893594972247941,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190130T215621_20190130T215651_014729_01B76E_328E,0.22954977249887432,0.1808192139724223,-19.845080546951152,-12.058829603926247,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190202T221954_20190202T222019_014773_01B8D9_BD39,0.19835978120070272,0.18283924404307794,-18.72112853576421,-10.001368148911661,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190202T222019_20190202T222045_014773_01B8D9_3767,0.19835978120070272,0.18283924404307794,-20.325944301913154,-11.017567310963122,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190209T221151_20190209T221216_014875_01BC3F_BF20,0.2204426423510104,0.18311038751830508,-22.303769986060885,-12.150218775910986,2019-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190209T221216_20190209T221241_014875_01BC3F_4A00,0.2204426423510104,0.18311038751830508,-27.0743661373999,-15.490111143582693,2019-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190209T221241_20190209T221308_014875_01BC3F_EDBC,0.2204426423510104,0.18311038751830508,-22.317552356151307,-11.991910791030655,2019-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190211T215620_20190211T215650_014904_01BD2C_BBE7,0.2204426423510104,0.18229559554032385,-20.222860382400413,-12.619672203739425,2019-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190214T221953_20190214T222018_014948_01BE90_88C7,0.2284359405937143,0.18197449800511611,-19.362375849436148,-10.195838254863455,2019-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190214T222018_20190214T222045_014948_01BE90_70F7,0.2284359405937143,0.18197449800511611,-20.792841763991262,-11.119572909230214,2019-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190216T220334_20190216T220359_014977_01BFA0_CC6B,0.2284359405937143,0.181904767955369,-26.405951924792326,-15.465645907858933,2019-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190216T220359_20190216T220424_014977_01BFA0_ECD9,0.2284359405937143,0.181904767955369,-32.729419704055346,-18.600282628166315,2019-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190216T220424_20190216T220449_014977_01BFA0_20A4,0.2284359405937143,0.181904767955369,-27.134949342497627,-14.646233696571413,2019-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190216T220449_20190216T220514_014977_01BFA0_F839,0.2284359405937143,0.181904767955369,-22.408221200526523,-12.77096655860382,2019-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190216T220514_20190216T220538_014977_01BFA0_0374,0.2284359405937143,0.181904767955369,-22.552533337813813,-12.586209648760661,2019-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190219T222815_20190219T222848_015021_01C117_8773,0.1723601261179926,0.18155761856837954,-20.933944590590084,-11.43553100507442,2019-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190221T221151_20190221T221216_015050_01C1F8_E3B5,0.3274757436678366,0.18208856149245164,-22.039135219416977,-12.127477826080703,2019-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190221T221216_20190221T221241_015050_01C1F8_F209,0.3274757436678366,0.18208856149245164,-26.95043036842456,-18.75301027174622,2019-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190221T221241_20190221T221308_015050_01C1F8_C566,0.3274757436678366,0.18208856149245164,-21.851964238566563,-11.55494329105932,2019-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190223T215620_20190223T215650_015079_01C2E7_D6FE,0.3274757436678366,0.18185526644906425,-20.375191303475887,-12.51004776510176,2019-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190226T221953_20190226T222018_015123_01C458_D163,0.3049648835734082,0.1809578868479306,-18.685947517972473,-10.071405057279927,2019-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190226T222018_20190226T222045_015123_01C458_DC56,0.3049648835734082,0.1809578868479306,-20.18627120365403,-11.051246798262774,2019-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190228T220334_20190228T220359_015152_01C55D_3EFD,0.3049648835734082,0.1811689076941176,-26.030063711687276,-19.43657578869885,2019-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190228T220359_20190228T220424_015152_01C55D_E4A5,0.3049648835734082,0.1811689076941176,-33.433732018831776,-24.81187293910414,2019-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190228T220424_20190228T220449_015152_01C55D_0D22,0.3049648835734082,0.1811689076941176,-26.77363859579791,-19.079455819277445,2019-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190228T220449_20190228T220514_015152_01C55D_576F,0.3049648835734082,0.1811689076941176,-21.393433850584035,-13.446921893220647,2019-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190228T220514_20190228T220538_015152_01C55D_1C5A,0.3049648835734082,0.1811689076941176,-22.047428971193934,-13.738499230824997,2019-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20190303T222815_20190303T222848_015196_01C6D0_1120,0.36752601912116667,0.18119250524003414,-19.9526897685556,-11.278651447772278,2019-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
